ID,Item Number,Item Name,UNIT,CATEGORY,REORDERQTY,Average Unit Cost,Regular Price,WHOLESALE,TAXRATE,TAX GROUP,LOCATION,qty,Item Type,Item Description,shelf,supplier
1157,5081,HP 19.5v 4.62a big pin,PC,ELECTRONICS,0,615,1500,0,16,B,Main Shop,100,inventory,,,
1158,1033,"Porches 14""",PC,ELECTRONICS,0,400,400,0,16,B,Main Shop,100,inventory,SLEEVES,,
1159,1065,HEADPHONES DY08,PC,ELECTRONICS,0,350,500,0,16,B,Main Shop,100,inventory,,,
1160,1101,3D sound card,PC,ELECTRONICS,0,100,500,0,16,B,Main Shop,100,inventory,,,
1161,5019,ASUS 15V 1.2A  36P,PC,ELECTRONICS,0,576.92308,800,0,16,B,Main Shop,100,inventory,,,
1162,5050,LENOVO 20V 3.25,PC,ELECTRONICS,0,700,800,0,16,B,Main Shop,100,inventory,LENOVO SMALL PIN,,
1163,5082,HP 19.5V 4.62a blue pin,PC,ELECTRONICS,0,615,1500,0,16,B,Main Shop,100,inventory,HP,,
1164,120091,HP 6320 KEYBOARD,PC,ELECTRONICS,0,721.69231,1800,0,16,B,Main Shop,100,inventory,"NC6120 , NC 6120",,
1165,120120,HP DV5 KEYBOARD,PC,ELECTRONICS,0,754.28571,1800,0,16,B,Main Shop,100,inventory,HP DV5-1100,,
1166,120148,hp nc6400 keyboard,PC,ELECTRONICS,0,760.4,1800,0,16,B,Main Shop,100,inventory,,,
1167,120203,toshiba l40 keyboard,PC,ELECTRONICS,0,500,2000,0,16,B,Main Shop,100,inventory,l40 keyboard,,
1168,160004,AIRTEL MODEM,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1169,170022,DELL N5040 CO i gm MOTHERBOARD,PC,ELECTRONICS,0,3618,7500,0,16,B,Main Shop,100,inventory,"CO i , double head",,
1170,170049,HP 4330 COI GM MOTHERBOARD,PC,ELECTRONICS,0,3618.33333,7500,0,16,B,Main Shop,100,inventory,,,
1171,1025,coolerpaste DRG 102,PC,ELECTRONICS,0,107.30278,200,0,16,B,Main Shop,100,inventory,COOLER PASTE,,
1172,1095,WD 40,PC,ELECTRONICS,0,350,350,0,16,B,Main Shop,100,inventory,,,
1173,5013,acer 19v 1.58a,PC,ELECTRONICS,0,487.57085,800,0,16,B,Main Shop,100,inventory,,,
1174,5043,HP 19V 4.74A S.P,PC,ELECTRONICS,0,700,800,0,16,B,Main Shop,100,inventory,,,
1175,5075,GOOGLE 5V 2A,PC,ELECTRONICS,0,773.79032,1500,0,16,B,Main Shop,100,inventory,,,
1176,5103,SAP 16.5V3.65A MAGSAFE 2,PC,ELECTRONICS,0,2000,3000,0,16,B,Main Shop,100,inventory,"SAP 16.5V3.65A MAGSAFE 2
5V1A",,
1177,120176,LENOVO T420 KEYBOARD,PC,ELECTRONICS,0,2616.66667,3000,0,16,B,Main Shop,100,inventory,"T410 , X220",,
1178,160005,UNIVERSAL MODEM,PC,ELECTRONICS,0,1000,1500,0,16,B,Main Shop,100,inventory,,,
1179,170078,hp dv6000 gm motherboard,PC,ELECTRONICS,0,3900,7000,0,16,B,Main Shop,100,inventory,,,
1180,170105,lenovo t400 heatsink,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1181,120065,hp  COMPAQ 6730 KEYBOARD,PC,ELECTRONICS,0,560.28571,1500,0,16,B,Main Shop,100,inventory,HP 6730,,
1182,120093,Hp 650 - G1 Keyboard,PC,ELECTRONICS,0,1126,2000,0,16,B,Main Shop,100,inventory,,,
1183,120122,HP dv6 - 6000 KEYBOARD,PC,ELECTRONICS,0,1070.0625,1800,0,16,B,Main Shop,100,inventory,,,
1184,120150,HP PAVILION 15 FRAME KEYBOARD,PC,ELECTRONICS,0,736.82823,1500,0,16,B,Main Shop,100,inventory,15E WITH FRAME,,
1185,120177,LENOVO T430 KEYBOARD,PC,ELECTRONICS,0,2149.55612,3500,0,16,B,Main Shop,100,inventory,"X230 , E230 , X230 , T530",,
1186,120205,TOSHIBA L500 KEYBOARD,PC,ELECTRONICS,0,1500,1500,0,16,B,Main Shop,100,inventory,"TOSHIBA, techra A11",,
1187,160006,mf 652 modem,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,usb modem,,
1188,170024,DELL 5520 co i MOTHERBOARD,PC,ELECTRONICS,0,17000,15000,0,16,B,Main Shop,100,inventory,co i,,
1189,170051,HP 4340S MOTHERBOARD,PC,ELECTRONICS,0,4232,9000,0,16,B,Main Shop,100,inventory,HP 4340S MOTHERBOARD,,
1190,170079,hp dv6-2000 ipm heatsink,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1191,170106,lenovo t61 motherboard,PC,ELECTRONICS,0,14000,12000,0,16,B,Main Shop,100,inventory,,,
1192,180009,APPLE MOUSE,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1193,120123,HP dv6 -3000 KEYBOARD,PC,ELECTRONICS,0,857.57143,1500,0,16,B,Main Shop,100,inventory,HP,,
1194,120206,TOSHIBA L745 KEYBOARD,PC,ELECTRONICS,0,757.5,1500,0,16,B,Main Shop,100,inventory,TOSHIBA 630 KEYBOARD,,
1195,160007,airtel WINGLE E8231 modem,PC,ELECTRONICS,0,2300,3500,0,16,B,Main Shop,100,inventory,airtel portable,,
1196,170052,HP 450 G1 MOTHERBOARD,PC,ELECTRONICS,0,5266.00595,12500,0,16,B,Main Shop,100,inventory,,,
1197,170080,hp dv6-6000 gm motherboard,PC,ELECTRONICS,0,4000,8000,0,16,B,Main Shop,100,inventory,,,
1198,170107,lenovo x100 Motherboards,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1199,120095,HP 6540W KEYBOARD,PC,ELECTRONICS,0,832,1500,0,16,B,Main Shop,100,inventory,hp 8540w,,
1200,120152,HP PAVILION 17 KEYBOARD,PC,ELECTRONICS,0,1500,1500,0,16,B,Main Shop,100,inventory,,,
1201,120179,Lenovo t61 KEYBOARD,PC,ELECTRONICS,0,1280,2500,0,16,B,Main Shop,100,inventory,LENOVO T400,,
1202,120207,TOSHIBA NB 200 KEYBOARD,PC,ELECTRONICS,0,1135.2,1500,0,16,B,Main Shop,100,inventory,"NB300,NB205,T100",,
1203,160008,hsupa universal modem,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,hsupa universal modem,,
1204,170026,Dell E5410 (GM) MOTHERBOARD,PC,ELECTRONICS,0,13500,12000,0,16,B,Main Shop,100,inventory,Dell E5410 (GM) MOTHERBOARD,,
1205,170053,HP 4510S MOTHERBOARD,PC,ELECTRONICS,0,8500,7500,0,16,B,Main Shop,100,inventory,,,
1206,170081,HP DV7 - 7230us MOTHERBOARD,PC,ELECTRONICS,0,10000,8000,0,16,B,Main Shop,100,inventory,,,
1207,170108,LENOVO X220 MOTHERBOARD,PC,ELECTRONICS,0,15000,14000,0,16,B,Main Shop,100,inventory,,,
1208,120068,hp 250-g4 keyboard,PC,ELECTRONICS,0,787.62308,1500,0,16,B,Main Shop,100,inventory,keyboard,,
1209,120096,HP 6560 KEYBOARD,PC,ELECTRONICS,0,1302.92171,2000,0,16,B,Main Shop,100,inventory,"hp probook 6560 , 8560 black",,
1210,120125,HP dv6000 KEYBOARD,PC,ELECTRONICS,0,760,1800,0,16,B,Main Shop,100,inventory,HP,,
1211,120180,Lenovo x100 KEYBOARD,PC,ELECTRONICS,0,800,1500,0,16,B,Main Shop,100,inventory,"X100E , X120E , X100",,
1212,120208,Toshiba P745 Keyboard,PC,ELECTRONICS,0,1298,2000,0,16,B,Main Shop,100,inventory,Toshiba P745 Keyboard,,
1213,160009,wifi airtel modem,PC,ELECTRONICS,0,0,2520,0,16,B,Main Shop,100,inventory,,,
1214,170027,DELL E5430 MOTHERBOARD,PC,ELECTRONICS,0,14000,12000,0,16,B,Main Shop,100,inventory,,,
1215,170054,hp 4520 GM motherboard,PC,ELECTRONICS,0,12000,10000,0,16,B,Main Shop,100,inventory,,,
1216,170082,HP DV7 motherboard,PC,ELECTRONICS,0,15000,12000,0,16,B,Main Shop,100,inventory,HP DV7 motherboard heatsink,,
1217,180012,ETL USB MOUSE,PC,ELECTRONICS,0,333.69565,500,0,16,B,Main Shop,100,inventory,G 600 OPTICAL MOUSE,,
1218,190020,yf78 black,PC,ELECTRONICS,0,500,1500,0,16,B,Main Shop,100,inventory,7800MAH,,
1219,120069,HP 2530p KEYBOARD,PC,ELECTRONICS,0,731.4,1500,0,16,B,Main Shop,100,inventory,ELITEBOOK,,
1220,120097,HP 6720 KEYBOARD,PC,ELECTRONICS,0,800,1800,0,16,B,Main Shop,100,inventory,"6520 , 550 ,",,
1221,120126,HP DV6T KEYBOARD,PC,ELECTRONICS,0,748,1800,0,16,B,Main Shop,100,inventory,HP,,
1222,120154,HP PAVILION 14 KEYBOARD,PC,ELECTRONICS,0,837.8125,1800,0,16,B,Main Shop,100,inventory,PAVILLION 14,,
1223,120181,LENOVO x200 keyboard,PC,ELECTRONICS,0,2604,4500,0,16,B,Main Shop,100,inventory,,,
1224,120209,toshiba r940 keyboard,PC,ELECTRONICS,0,1175,1800,0,16,B,Main Shop,100,inventory,,,
1225,160010,huawei modem,PC,ELECTRONICS,0,6500,0,0,16,B,Main Shop,100,inventory,,,
1226,170028,dell e5440 i5 motherboard,PC,ELECTRONICS,0,18000,16000,0,16,B,Main Shop,100,inventory,blue gm,,
1227,170056,HP 4540  CO i5 MOTHERBOARD,PC,ELECTRONICS,0,4740,10000,0,16,B,Main Shop,100,inventory,,,
1228,170083,hp dv9000 gm motherboard,PC,ELECTRONICS,0,10000,7500,0,16,B,Main Shop,100,inventory,,,
1229,170110,6gb geforce graphics card,PC,ELECTRONICS,0,35000,0,0,16,B,Main Shop,100,inventory,,,
1230,190021,yf78 white,PC,ELECTRONICS,0,500,1500,0,16,B,Main Shop,100,inventory,7800MAH,,
1231,120070,HP 2540 KEYBOARD,PC,ELECTRONICS,0,1800,3000,0,16,B,Main Shop,100,inventory,,,
1232,120098,hp NC 6730 keyboard,PC,ELECTRONICS,0,748,1500,0,16,B,Main Shop,100,inventory,NC6730,,
1233,120127,HP dv7 - 1000 KEYBOARD,PC,ELECTRONICS,0,727.5,1800,0,16,B,Main Shop,100,inventory,,,
1234,170029,DELL E6400 MOTHERBOARD,PC,ELECTRONICS,0,3138,10000,0,16,B,Main Shop,100,inventory,blue,,
1235,170057,HP 610  MOTHERBOARD,PC,ELECTRONICS,0,3218,7500,0,16,B,Main Shop,100,inventory,,,
1236,170084,HP ELITEBOOK 8740M GREEN MOTHER,PC,ELECTRONICS,0,14000,11000,0,16,B,Main Shop,100,inventory,,,
1237,170111,pavilion dv4 motherboard,PC,ELECTRONICS,0,9000,7500,0,16,B,Main Shop,100,inventory,,,
1238,180014,DELL OPTICAL MOUSE,PC,ELECTRONICS,0,250,350,0,16,B,Main Shop,100,inventory,,,
1239,190022,yv56 white,PC,ELECTRONICS,0,400,1000,0,16,B,Main Shop,100,inventory,5600MAH,,
1240,1034,ku 007 headphones,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1241,1102,ORANGE LINE,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1242,5020,ASUS 19V 2.1a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,ASUS,,
1243,5051,lenovo 20v 3.25a,PC,ELECTRONICS,0,599.57687,800,0,16,B,Main Shop,100,inventory,BIG PIN,,
1244,5083,LENOVO 20V 3.25 USB,PC,ELECTRONICS,0,652.66244,1000,0,16,B,Main Shop,100,inventory,,,
1245,2005,KIS 3 KASPERSKY,PC,ELECTRONICS,0,3300,4000,0,16,B,Main Shop,100,inventory,"KL1939QXDFS-9ENG2  ,INTERNET SECURITY 3 USER",,
1246,1002,USB-LAN,PC,ELECTRONICS,0,165.3618,500,0,16,B,Main Shop,100,inventory,"USB ETHERNET ,USB LAN",,
1247,1067,USB BLUETOOTH,PC,ELECTRONICS,0,225,400,0,16,B,Main Shop,100,inventory,,,
1248,5021,ASUS 19V 2.1A  b,PC,ELECTRONICS,0,476.71233,800,0,16,B,Main Shop,100,inventory,,,
1249,5053,LENOVO 6.2V 2.2A,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,,,
1250,5084,lenovo 20v 4.5 usb,PC,ELECTRONICS,0,727.12113,1500,0,16,B,Main Shop,100,inventory,usb,,
1251,2006,norton 1 user,PC,ELECTRONICS,0,1750,2000,0,16,B,Main Shop,100,inventory,,,
1252,1068,D LINK 6 PORT SWITCH,PC,ELECTRONICS,0,3000,6000,0,16,B,Main Shop,100,inventory,,,
1253,5054,LG 20V 2a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,LG,,
1254,5085,LENOVO 5.2V 2.2A,PC,ELECTRONICS,0,460,1000,0,16,B,Main Shop,100,inventory,,,
1255,3001,10.1 bag,PC,ELECTRONICS,0,250,350,0,16,B,Main Shop,100,inventory,,,
1256,1070,external casing samsung,PC,ELECTRONICS,0,309.87059,500,0,16,B,Main Shop,100,inventory,"2.5 casing , BLUE BOX PACKING",,
1257,1105,USB PORT REPAIR,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1258,5023,ASUS 19V 3a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,ASUS,,
1259,5055,SAMSUNG 19V 2.1a big,PC,ELECTRONICS,0,450.57927,800,0,16,B,Main Shop,100,inventory,SAMSUNG,,
1260,5086,MICROSOFT 12V 3.6A,PC,ELECTRONICS,0,901.12291,1500,0,16,B,Main Shop,100,inventory,,,
1261,22003,10.1 normal,PC,ELECTRONICS,0,2599.2,4500,0,16,B,Main Shop,100,inventory,SCREENS,,
1262,1006,GSM ALARM SYSTEM,PC,ELECTRONICS,0,0,10000,0,16,B,Main Shop,100,inventory,,,
1263,1106,Headphones sm - 806,PC,ELECTRONICS,0,400,350,0,16,B,Main Shop,100,inventory,,,
1264,5024,ASUS 19V 4.74A,PC,ELECTRONICS,0,544,800,0,16,B,Main Shop,100,inventory,,,
1265,5087,SAMSUNG 12V 3.33,PC,ELECTRONICS,0,668.18182,1500,0,16,B,Main Shop,100,inventory,,,
1266,6017,flower cable,PC,ELECTRONICS,0,100,100,0,16,B,Main Shop,100,inventory,,,
1267,1007,AUDIO CABLE,PC,ELECTRONICS,0,1000,150,0,16,B,Main Shop,100,inventory,,,
1268,1108,Usb mini fan bb-819,PC,ELECTRONICS,0,175.71429,700,0,16,B,Main Shop,100,inventory,USB FANS,,
1269,5025,DELL 12V 3.6A,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,,,
1270,5058,SONY 16V 4a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,SONY,,
1271,5088,Universal Adapters 90w,PC,ELECTRONICS,0,800,1500,0,16,B,Main Shop,100,inventory,UNIVERSAL,,
1272,1008,USB TO 4 RS232 CABLE,PC,ELECTRONICS,0,425,800,0,16,B,Main Shop,100,inventory,USB RS232 CABLE,,
1273,1040,mouse pad small,PC,ELECTRONICS,0,142.24,200,0,16,B,Main Shop,100,inventory,,,
1274,1074,screen protector,PC,ELECTRONICS,0,120.7672,500,0,16,B,Main Shop,100,inventory,,,
1275,5026,DELL 19.5V  3.34a,PC,ELECTRONICS,0,666.10135,1000,0,16,B,Main Shop,100,inventory,DELL 19.5V  3.34a 7.4 * 5.0,,
1276,5059,SONY 19.5V 3.9a,PC,ELECTRONICS,0,511.9403,800,0,16,B,Main Shop,100,inventory,SONY,,
1277,5089,HP 19V 7.1A,PC,ELECTRONICS,0,1875.9375,3000,0,16,B,Main Shop,100,inventory,7.4 X5.0,,
1278,1009,PC CAMERA,PC,ELECTRONICS,0,500,400,0,16,B,Main Shop,100,inventory,,,
1279,1041,10.1 sticker,PC,ELECTRONICS,0,50,350,0,16,B,Main Shop,100,inventory,SKIN 10.1',,
1280,5027,DELL 19.5V 3.34 HEXA,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,,,
1281,5060,SONY 19.5V 4.7a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,SONY,,
1282,5090,TOSHIBA 19V 6.3A,PC,ELECTRONICS,0,2046.24444,3500,0,16,B,Main Shop,100,inventory,5.5*2.5mm,,
1283,1010,MONITOR SCREEN PROTECTOR,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1284,1076,blower,PC,ELECTRONICS,0,1236.06557,2500,0,16,B,Main Shop,100,inventory,,,
1285,1111,Keyboard Protector,PC,ELECTRONICS,0,75.06968,300,0,16,B,Main Shop,100,inventory,KEYBOARD PROTECTOR,,
1286,5028,DELL 19.5v 4.62a DC:7.4x5.0,PC,ELECTRONICS,0,659.10286,800,0,16,B,Main Shop,100,inventory,DELL,,
1287,5062,TOSHIBA 15V 4a,PC,ELECTRONICS,0,600,800,0,16,B,Main Shop,100,inventory,TOSHIBA,,
1288,5091,AP 14.5V3.1A 5 PIN,PC,ELECTRONICS,0,2000,3000,0,16,B,Main Shop,100,inventory,"AP 14.5V3.1A 5 PIN , 45w",,
1289,6059,VGA CABLE 1.5M,PC,ELECTRONICS,0,52.24126,100,0,16,B,Main Shop,100,inventory,,,
1290,1078,usb tv stick,PC,ELECTRONICS,0,400,0,0,16,B,Main Shop,100,inventory,usb tv stick,,
1291,1112,ac-usb adapter,PC,ELECTRONICS,0,50,200,0,16,B,Main Shop,100,inventory,,,
1292,5029,DELL 19V  3.16a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,DELL,,
1293,5063,TOSHIBA 15V 5a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,TOSHIBA,,
1294,5092,AP 14.85V3.05A NEW 5 PIN,PC,ELECTRONICS,0,2500,3000,0,16,B,Main Shop,100,inventory,"AP 14.85V3.05A MAGSAFE 2
45W",,
1295,1014,mouse pad big,PC,ELECTRONICS,0,44.1844,100,0,16,B,Main Shop,100,inventory,,,
1296,1045,HeadPhones Km 750,PC,ELECTRONICS,0,200,500,0,16,B,Main Shop,100,inventory,,,
1297,1080,MICROSOFT OFFICE LICENSE,PC,ELECTRONICS,0,5500,0,0,16,B,Main Shop,100,inventory,,,
1298,5001,sony 10.5v 1.9a,PC,ELECTRONICS,0,1300,0,0,16,B,Main Shop,100,inventory,sony 10.5v 1.9a,,
1299,5030,DELL 19V 1.58A,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,,,
1300,5064,TOSHIBA 19V 1.58a,PC,ELECTRONICS,0,473.45679,800,0,16,B,Main Shop,100,inventory,TOSHIBA,,
1301,5093,ap 16.5V 3.65A  5 PIN,PC,ELECTRONICS,0,2052.2449,3000,0,16,B,Main Shop,100,inventory,"60W , APPLE",,
1302,1015,BACK COVER SAMSUNG N150,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1303,1046,HeadPhones Km 10,PC,ELECTRONICS,0,450,500,0,16,B,Main Shop,100,inventory,,,
1304,5002,SONY 16V 4A,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,SY 16V 4A  6.5 X 4.4,,
1305,5032,DELL 20V  4.5a,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,DELL,,
1306,5065,TOSHIBA 19V 3.42a,PC,ELECTRONICS,0,481.59609,800,0,16,B,Main Shop,100,inventory,TOSHIBA,,
1307,5094,AP 16.5V 3.65A NEW 5 PIN,PC,ELECTRONICS,0,2000,3000,0,16,B,Main Shop,100,inventory,MAGSAFE,,
1308,3012,HP H2W17AA ORIGINAL BAG,PC,ELECTRONICS,0,1279,2000,0,16,B,Main Shop,100,inventory,BAGS carry case HP ORIGINAL BAG,,
1309,1016,KM10 HEADPHONES,PC,ELECTRONICS,0,150,350,0,16,B,Main Shop,100,inventory,,,
1310,1047,Micro Card Reader,PC,ELECTRONICS,0,10,50,0,16,B,Main Shop,100,inventory,,,
1311,5003,sony 19.5v 4.7a,PC,ELECTRONICS,0,800,1000,0,16,B,Main Shop,100,inventory,,,
1312,5066,TOSHIBA 19V 3.95,PC,ELECTRONICS,0,626.65217,800,0,16,B,Main Shop,100,inventory,TOSHIBA,,
1313,5095,AP 18.5V 4.6A 5 PIN,PC,ELECTRONICS,0,2200,3000,0,16,B,Main Shop,100,inventory,5PIN,,
1314,3013,Hp bag back pack LEATHER  BLACK,PC,ELECTRONICS,0,1000,1800,0,16,B,Main Shop,100,inventory,"0007 , 0006",,
1315,1018,Locks Metre,PC,ELECTRONICS,0,300,500,0,16,B,Main Shop,100,inventory,LOCKS,,
1316,1048,Card Reader Multi,PC,ELECTRONICS,0,205,500,0,16,B,Main Shop,100,inventory,,,
1317,5034,HP 18.5V 3.5a small pin,PC,ELECTRONICS,0,631.67781,800,0,16,B,Main Shop,100,inventory,HP 4.8 *1.7,,
1318,5067,Toshiba 19v 4.74a,PC,ELECTRONICS,0,522,800,0,16,B,Main Shop,100,inventory,,,
1319,5096,AP 20V4.25A NEW 5 PIN,PC,ELECTRONICS,0,1892.26191,3000,0,16,B,Main Shop,100,inventory,MAGSAFE,,
1320,1019,Locks Key,PC,ELECTRONICS,0,300,500,0,16,B,Main Shop,100,inventory,LOCKS,,
1321,1088,PACKING TAPE,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,,,
1322,5005,toshiba 19v 2.37,PC,ELECTRONICS,0,648.92473,1500,0,16,B,Main Shop,100,inventory,,,
1323,5036,HP 18.5V 4.9A 5.5 X 2.5,PC,ELECTRONICS,0,500,800,0,16,B,Main Shop,100,inventory,5.5 X 2.5,,
1324,5069,ASUS 19V 1.75a,PC,ELECTRONICS,0,488.88889,1500,0,16,B,Main Shop,100,inventory,ASUS,,
1325,5097,SAP 14.5V 3.1A,PC,ELECTRONICS,0,2000,3000,0,16,B,Main Shop,100,inventory,,,
1326,22072,15.6 SLIM 40 PIN,PC,ELECTRONICS,0,6340.80343,7000,0,16,B,Main Shop,100,inventory,"15.6 SLIM NORMAL
NT156WHM-N10",,
1327,1050,USB Hub Smart,PC,ELECTRONICS,0,700,300,0,16,B,Main Shop,100,inventory,,,
1328,5006,UNIVERSAL ADAPTER 45W,PC,ELECTRONICS,0,1500,1500,0,16,B,Main Shop,100,inventory,,,
1329,5037,hp 18.5v 6.5,PC,ELECTRONICS,0,1404.9032,3000,0,16,B,Main Shop,100,inventory,,,
1330,3014,Hp bag back pack LEATHER BROWN,PC,ELECTRONICS,0,1000,1800,0,16,B,Main Shop,100,inventory,"BAG PACK LEATHER BROWN, 0021",,
1331,19021,NB-01,PC,ELECTRONICS,0,500,1500,0,16,B,Main Shop,100,inventory,COOLER PADS,,
1332,1051,Microphone  LM - 308,PC,ELECTRONICS,0,0,300,0,16,B,Main Shop,100,inventory,,,
1333,1091,usb mini cable,PC,ELECTRONICS,0,60,200,0,16,B,Main Shop,100,inventory,,,
1334,5008,12V 1,PC,ELECTRONICS,0,1200,800,0,16,B,Main Shop,100,inventory,,,
1335,5038,HP 19.5V 2.05a,PC,ELECTRONICS,0,431,800,0,16,B,Main Shop,100,inventory,HP,,
1336,5071,ASUS 19V 2.37A SP,PC,ELECTRONICS,0,1000,1500,0,16,B,Main Shop,100,inventory,3.0* 1.0,,
1337,5099,SAP 14.5V3.65A MAGSAFE 2,PC,ELECTRONICS,0,2000,3000,0,16,B,Main Shop,100,inventory,"SAP 16.5V3.65A MAGSAFE 2
 45W",,
1338,3015,Hp bag back pack yellow,PC,ELECTRONICS,0,800,1500,0,16,B,Main Shop,100,inventory,"BAGS, YELLOW LINE, 1016 ,",,
1339,1022,LM-5218,PC,ELECTRONICS,0,0,2000,0,16,B,Main Shop,100,inventory,COOLER PADS,,
1340,10052,flexible KEYBOARD SMALL,PC,ELECTRONICS,0,315,700,0,16,B,Main Shop,100,inventory,flexible KEYBOARD HALF,,
1341,1092,BLUETOOTH ADAPTER,PC,ELECTRONICS,0,500,200,0,16,B,Main Shop,100,inventory,,,
1342,5072,DELL 19.5V 2.31  tablet,PC,ELECTRONICS,0,698.59005,1500,0,16,B,Main Shop,100,inventory,,,
1343,5100,SAP 14.85V 3.05A,PC,ELECTRONICS,0,2000,3000,0,16,B,Main Shop,100,inventory,"MAGSAFE, 45W",,
1344,1023,15311,PC,ELECTRONICS,0,700,2000,0,16,B,Main Shop,100,inventory,COOLER PADS,,
1345,5011,5v 1a,PC,ELECTRONICS,0,300,800,0,16,B,Main Shop,100,inventory,,,
1346,5040,HP 19V  4.74a big pin,PC,ELECTRONICS,0,648,1000,0,16,B,Main Shop,100,inventory,HP,,
1347,5073,dell 19.5v 3.34a   dc4.5x3.0,PC,ELECTRONICS,0,1411.11111,1000,0,16,B,Main Shop,100,inventory,65wt,,
1348,5101,SAP 16.5V 3.65A,PC,ELECTRONICS,0,2000,2000,0,16,B,Main Shop,100,inventory,NEW 5 PIN,,
1349,3017,hp bag pack black 1301,PC,ELECTRONICS,0,800,1500,0,16,B,Main Shop,100,inventory,,,
1350,3027,Swiss Gear  215 BLACK,PC,ELECTRONICS,0,2000,1800,0,16,B,Main Shop,100,inventory,"BAGS 215 BLACK , SWIZZGEAR HEADPHONE 215 BLACK",,
1351,1024,15428,PC,ELECTRONICS,0,700,2000,0,16,B,Main Shop,100,inventory,COOLER PADS,,
1352,1094,POWER SUPPLY,PC,ELECTRONICS,0,2300,0,0,16,B,Main Shop,100,inventory,,,
1353,5012,9v 2a,PC,ELECTRONICS,0,429.6241,800,0,16,B,Main Shop,100,inventory,,,
1354,5074,DELL 19.5V 4.62A 4.0 X 1.7,PC,ELECTRONICS,0,704.05405,1500,0,16,B,Main Shop,100,inventory,4.0 X 1.7,,
1355,5102,SAP 16.5V3.65A 5 PIN,PC,ELECTRONICS,0,2000,2000,0,16,B,Main Shop,100,inventory,"SAP 16.5V3.65A
&5V1A",,
1356,3018,HP Bag pack side RED,PC,ELECTRONICS,0,1700,1500,0,16,B,Main Shop,100,inventory,"HP BAG PACK , 1014 ,",,
1357,22067,15.4 INVERTER SECOND,PC,ELECTRONICS,0,1500,4500,0,16,B,Main Shop,100,inventory,15.4 INVERTER SECOND,,
1358,230009,Bluetooth  Speaker Vzz,PC,ELECTRONICS,0,533.33333,1000,0,16,B,Main Shop,100,inventory,,,
1359,5168,CLC4500 BATTERY,PC,ELECTRONICS,0,1143,2500,0,16,B,Main Shop,100,inventory,C4500,,
1360,5173,YOGA 2 13 TOUCH + LCD 40 PIN,PC,ELECTRONICS,0,3868.8,8000,0,16,B,Main Shop,100,inventory,LTN133HLO3-201,,
1361,200006,4gb DDR3 12800 DESKTOP,PC,ELECTRONICS,0,1490,2500,0,16,B,Main Shop,100,inventory,PC3 12800,,
1362,210017,SWITCH REPLACEMENT,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,SWITCH REPLACEMENT,,
1363,22014,12.1 NORMAL BIG CONNECTOR,PC,ELECTRONICS,0,2468.25397,5500,0,16,B,Main Shop,100,inventory,,,
1364,22041,13.3 square,PC,ELECTRONICS,0,0,3500,0,16,B,Main Shop,100,inventory,13.3 square,,
1365,1059,Electrical  Top Plug,PC,ELECTRONICS,0,123.85145,150,0,16,B,Main Shop,100,inventory,"PLUG ADAPTER, MULTI PLUG, top plug",,
1366,5014,ACER 19V 2.15,PC,ELECTRONICS,0,636.37273,800,0,16,B,Main Shop,100,inventory,ACER,,
1367,5044,LENOVO  20V 4.5A,PC,ELECTRONICS,0,656.86275,800,0,16,B,Main Shop,100,inventory,LENOVO,,
1368,5076,HP 18.5V 3.5a blue pin,PC,ELECTRONICS,0,1000,1500,0,16,B,Main Shop,100,inventory,HP,,
